,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY
4317,SMF,HNL,193
4318,SMF,IAD,56
4319,SMF,IAH,246
4320,SMF,JFK,119
4321,SMF,LAS,969
4322,SMF,LAX,2876
4323,SMF,LGB,228
4324,SMF,MDW,137
4325,SMF,MSP,148
4326,SMF,OGG,72
4327,SMF,ONT,773
4328,SMF,ORD,165
4329,SMF,PDX,578
4330,SMF,PHL,36
4331,SMF,PHX,1099
4332,SMF,SAN,1180
4333,SMF,SEA,1378
4334,SMF,SFO,762
4335,SMF,SLC,501
4336,SMF,SNA,786
4337,SMX,LAX,108
4338,SMX,SFO,95
4339,SNA,ATL,211
4340,SNA,AUS,60
4341,SNA,DAL,198
4342,SNA,DEN,1173
4343,SNA,DFW,952
4344,SNA,EWR,127
4345,SNA,HOU,167
4346,SNA,IAH,455
4347,SNA,LAS,930
4348,SNA,MCI,20
4349,SNA,MDW,37
4350,SNA,MSP,167
4351,SNA,OAK,903
4352,SNA,ORD,653
4353,SNA,PDX,288
4354,SNA,PHX,1395
4355,SNA,SEA,748
4356,SNA,SFO,1864
4357,SNA,SJC,984
4358,SNA,SLC,341
4359,SNA,SMF,807
4360,SNA,STL,6
4361,SPI,DFW,185
4362,SPI,ORD,318
4363,SPS,DFW,412
4364,SRQ,ATL,418
4365,SRQ,BOS,76
4366,SRQ,DTW,21
4367,SRQ,EWR,48
4368,SRQ,JFK,93
4369,SRQ,LGA,235
4370,SRQ,ORD,99
4371,STC,ORD,38
4372,STL,ATL,920
4373,STL,AUS,61
4374,STL,BNA,226
4375,STL,BOS,273
4376,STL,BWI,409
4377,STL,CLE,123
4378,STL,CLT,406
4379,STL,CMH,283
4380,STL,CVG,13
4381,STL,DAL,885
4382,STL,DCA,346
4383,STL,DEN,639
4384,STL,DFW,840
4385,STL,DTW,507
4386,STL,ECP,62
4387,STL,EWR,732
4388,STL,FLL,203
4389,STL,GRR,179
4390,STL,HOU,481
4391,STL,IAD,3
4392,STL,IAH,213
4393,STL,LAS,433
4394,STL,LAX,409
4395,STL,LGA,642
4396,STL,MCI,458
4397,STL,MCO,516
4398,STL,MDW,764
4399,STL,MIA,283
4400,STL,MKE,219
4401,STL,MSP,875
4402,STL,MSY,218
4403,STL,OKC,128
4404,STL,OMA,293
4405,STL,ORD,993
4406,STL,PDX,20
4407,STL,PHL,291
4408,STL,PHX,727
4409,STL,RDU,252
4410,STL,RSW,204
4411,STL,SAN,38
4412,STL,SAT,240
4413,STL,SEA,171
4414,STL,SFO,335
4415,STL,SLC,108
4416,STL,SNA,12
4417,STL,TPA,262
4418,STL,TTN,2
4419,STL,TUL,106
4420,STT,ATL,128
4421,STT,BOS,57
4422,STT,CLT,120
4423,STT,EWR,94
4424,STT,FLL,113
4425,STT,IAD,49
4426,STT,IAH,6
4427,STT,JFK,166
4428,STT,MIA,321
4429,STT,ORD,20
4430,STT,PHL,87
4431,STT,SJU,197
4432,STX,ATL,11
4433,STX,CLT,21
4434,STX,MIA,220
4435,STX,SJU,109
4436,SUN,DEN,48
4437,SUN,SFO,67
4438,SUN,SLC,139
4439,SUX,ORD,189
4440,SWF,DTW,7
4441,SWF,FLL,102
4442,SWF,MCO,146
4443,SWF,PBI,2
4444,SWF,RSW,1
4445,SWF,TPA,2
4446,SYR,ATL,188
4447,SYR,CLT,171
4448,SYR,DCA,10
4449,SYR,DTW,38
4450,SYR,EWR,222
4451,SYR,IAD,12
4452,SYR,JFK,295
4453,SYR,LGA,28
4454,SYR,MCO,83
4455,SYR,MSP,36
4456,SYR,ORD,509
4457,TLH,ATL,597
4458,TLH,DFW,244
4459,TLH,MIA,116
4460,TOL,ORD,220
4461,TPA,ACY,169
4462,TPA,ALB,143
4463,TPA,ATL,2103
4464,TPA,AUS,78
4465,TPA,BDL,391
4466,TPA,BHM,221
4467,TPA,BNA,419
4468,TPA,BOS,498
4469,TPA,BUF,203
4470,TPA,BWI,791
4471,TPA,CAK,157
4472,TPA,CLE,165
4473,TPA,CLT,1012
4474,TPA,CMH,245
4475,TPA,CVG,81
4476,TPA,DAL,204
4477,TPA,DAY,47
4478,TPA,DCA,758
4479,TPA,DEN,419
4480,TPA,DFW,806
4481,TPA,DTW,671
4482,TPA,EWR,826
4483,TPA,FLL,642
4484,TPA,FNT,90
4485,TPA,GRR,55
4486,TPA,HOU,318
4487,TPA,HPN,135
4488,TPA,IAD,322
4489,TPA,IAH,637
4490,TPA,ILG,13
4491,TPA,IND,340
4492,TPA,ISP,168
4493,TPA,JFK,917
4494,TPA,LAS,127
4495,TPA,LAX,234
4496,TPA,LBE,36
4497,TPA,LGA,800
4498,TPA,MCI,183
4499,TPA,MDW,499
4500,TPA,MEM,126
4501,TPA,MHT,174
4502,TPA,MIA,768
4503,TPA,MKE,229
4504,TPA,MSP,300
4505,TPA,MSY,303
4506,TPA,ORD,844
4507,TPA,ORF,1
4508,TPA,PHL,934
4509,TPA,PHX,339
4510,TPA,PIT,314
4511,TPA,PVD,205
4512,TPA,RDU,263
4513,TPA,ROC,141
4514,TPA,SAT,112
4515,TPA,SDF,121
4516,TPA,SEA,139
4517,TPA,SJU,507
4518,TPA,STL,235
4519,TPA,TTN,94
4520,TRI,ATL,631
4521,TTN,ATL,161
4522,TTN,BNA,2
4523,TTN,CLT,117
4524,TTN,CVG,3
4525,TTN,DTW,68
4526,TTN,FLL,67
4527,TTN,IND,2
4528,TTN,MCO,211
4529,TTN,MDW,25
4530,TTN,MKE,1
4531,TTN,MSP,101
4532,TTN,ORD,69
4533,TTN,PBI,19
4534,TTN,RDU,88
4535,TTN,RSW,45
4536,TTN,STL,2
4537,TTN,TPA,93
4538,TTN,UST,53
4539,TUL,ATL,523
4540,TUL,AUS,1
4541,TUL,DAL,312
4542,TUL,DEN,469
4543,TUL,DFW,794
4544,TUL,DTW,85
4545,TUL,HOU,358
4546,TUL,IAD,1
4547,TUL,IAH,552
4548,TUL,LAS,130
4549,TUL,MDW,66
4550,TUL,MIA,21
4551,TUL,MSP,246
4552,TUL,ORD,740
4553,TUL,PHX,170
4554,TUL,SLC,78
4555,TUL,STL,116
4556,TUS,ATL,146
4557,TUS,DEN,626
4558,TUS,DFW,538
4559,TUS,HOU,2
4560,TUS,IAH,442
4561,TUS,LAS,353
4562,TUS,LAX,1144
4563,TUS,MDW,117
4564,TUS,MSP,55
4565,TUS,ORD,170
4566,TUS,PDX,39
4567,TUS,PHX,375
4568,TUS,SAN,327
4569,TUS,SEA,92
4570,TUS,SFO,261
4571,TUS,SLC,197
4572,TVC,ATL,13
4573,TVC,DTW,200
4574,TVC,EWR,8
4575,TVC,LGA,14
4576,TVC,MSP,56
4577,TVC,ORD,534
4578,TWF,SLC,213
4579,TXK,DFW,327
4580,TYR,DFW,648
4581,TYR,IAH,169
4582,TYS,ATL,542
4583,TYS,DEN,102
4584,TYS,DFW,791
4585,TYS,DTW,12
4586,TYS,EWR,52
4587,TYS,IAD,10
4588,TYS,IAH,290
4589,TYS,LGA,46
4590,TYS,ORD,820
4591,UST,IAD,2
4592,UST,TTN,59
4593,VEL,SLC,23
4594,VLD,ATL,359
4595,VPS,ATL,517
4596,VPS,DFW,750
4597,VPS,IAH,277
4598,WRG,KTN,130
4599,WRG,PSG,106
4600,WYS,SLC,58
4601,XNA,ATL,578
4602,XNA,CVG,75
4603,XNA,DEN,135
4604,XNA,DFW,975
4605,XNA,EWR,123
4606,XNA,IAH,382
4607,XNA,LGA,211
4608,XNA,MSP,232
4609,XNA,ORD,985
4610,XNA,SFO,31
4611,YAK,CDV,94
4612,YAK,JNU,65
4613,YUM,PHX,627
